year,race_name,driver_id,position,points,status,sample_weight,driver_momentum,track_history,season_points,reg_impact,driver_idx,track_idx
2024,Belgian Grand Prix,SAR,17,0.0,Finished,1.0,17.4,12.0,0.0,0.0,23,5
2024,Belgian Grand Prix,TSU,16,0.0,Finished,1.0,13.2,12.0,21.0,0.0,25,5
2024,Belgian Grand Prix,BOT,15,0.0,Finished,1.0,15.2,12.0,0.0,0.0,5,5
2024,Belgian Grand Prix,MAG,14,0.0,Finished,1.0,12.8,12.0,5.0,0.0,15,5
2024,Belgian Grand Prix,GAS,13,0.0,Finished,1.0,13.6,12.0,6.0,0.0,8,5
2024,Belgian Grand Prix,ALB,12,0.0,Finished,1.0,14.6,12.0,4.0,0.0,0,5
2024,Belgian Grand Prix,STR,11,0.0,Finished,1.0,10.2,12.0,24.0,0.0,24,5
2024,Belgian Grand Prix,RIC,10,1.0,Finished,1.0,11.4,12.0,6.0,0.0,20,5
2024,Belgian Grand Prix,OCO,9,2.0,Finished,1.0,13.2,12.0,3.0,0.0,17,5
2024,Belgian Grand Prix,ALO,8,4.0,Finished,1.0,11.0,12.0,45.0,0.0,1,5
2024,Belgian Grand Prix,PER,7,7.0,Finished,1.0,11.4,12.0,111.0,0.0,18,5
2024,Belgian Grand Prix,SAI,6,8.0,Finished,1.0,7.2,12.0,142.0,0.0,22,5
2024,Belgian Grand Prix,NOR,5,10.0,Finished,1.0,5.8,12.0,180.0,0.0,16,5
2024,Belgian Grand Prix,VER,4,12.0,Finished,1.0,2.8,12.0,241.0,0.0,26,5
2024,Belgian Grand Prix,LEC,3,15.0,Finished,1.0,10.6,12.0,148.0,0.0,13,5
2024,Belgian Grand Prix,PIA,2,18.0,Finished,1.0,3.8,12.0,137.0,0.0,19,5
2024,Dutch Grand Prix,VER,2,18.0,Finished,1.0,3.4,12.0,253.0,0.0,26,9
2024,Dutch Grand Prix,ZHO,20,0.0,Lapped,1.0,17.2,12.0,0.0,0.0,27,9
2024,Dutch Grand Prix,BOT,19,0.0,Lapped,1.0,15.6,12.0,0.0,0.0,5,9
2024,Dutch Grand Prix,MAG,18,0.0,Lapped,1.0,13.2,12.0,5.0,0.0,15,9
2024,Dutch Grand Prix,TSU,17,0.0,Lapped,1.0,13.6,12.0,21.0,0.0,25,9
2024,Dutch Grand Prix,SAR,16,0.0,Lapped,1.0,16.8,12.0,0.0,0.0,23,9
2024,Dutch Grand Prix,OCO,15,0.0,Lapped,1.0,13.0,12.0,5.0,0.0,17,9
2024,Dutch Grand Prix,ALB,14,0.0,Lapped,1.0,13.6,12.0,4.0,0.0,0,9
2024,Dutch Grand Prix,STR,13,0.0,Lapped,1.0,11.0,12.0,24.0,0.0,24,9
2024,Dutch Grand Prix,RIC,12,0.0,Lapped,1.0,11.8,12.0,7.0,0.0,20,9
2024,Dutch Grand Prix,HUL,11,0.0,Lapped,1.0,10.8,12.0,20.0,0.0,11,9
2024,Dutch Grand Prix,ALO,10,1.0,Lapped,1.0,11.4,12.0,49.0,0.0,1,9
